request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,250,156.42269665895302,358.06019665895303,201.6375,0.0
2,1159.7965069647933,50,1159.7965069647933,1200.1240069647934,40.3275,0.0
3,1598.7117381466096,50,1598.7117381466096,1639.0392381466097,40.3275,0.0
4,1903.025922738594,500,1903.025922738594,2306.300922738594,403.275,0.0
5,1959.5675462260429,250,2306.300922738594,2507.938422738594,201.6375,346.73337651255133
6,2016.0996435309112,50,2507.938422738594,2548.265922738594,40.3275,491.8387792076828
7,2036.0458997338048,50,2548.265922738594,2588.5934227385937,40.3275,512.220023004789
8,2706.4561878937848,250,2706.4561878937848,2908.0936878937846,201.6375,0.0
9,3012.8169057695395,50,3012.8169057695395,3053.1444057695394,40.3275,0.0
10,3423.233593004403,50,3423.233593004403,3463.5610930044027,40.3275,0.0
11,3430.1666956707822,250,3463.5610930044027,3665.1985930044025,201.6375,33.39439733362042
12,4598.0191873902195,250,4598.0191873902195,4799.656687390219,201.6375,0.0
13,5193.495701841778,250,5193.495701841778,5395.133201841778,201.6375,0.0
14,5273.0582435914275,50,5395.133201841778,5435.460701841778,40.3275,122.07495825035039
15,5339.951239841315,250,5435.460701841778,5637.098201841778,201.6375,95.50946200046292
16,5407.488380785401,50,5637.098201841778,5677.425701841778,40.3275,229.60982105637686
17,5528.406290605561,100,5677.425701841778,5758.080701841778,80.655,149.01941123621782
18,5776.382234225845,250,5776.382234225845,5978.019734225845,201.6375,0.0
19,5964.894589819291,250,5978.019734225845,6179.657234225845,201.6375,13.125144406554682
20,6079.635587337271,250,6179.657234225845,6381.294734225845,201.6375,100.02164688857374
21,6395.092545303871,250,6395.092545303871,6596.730045303871,201.6375,0.0
22,6445.170721546317,250,6596.730045303871,6798.36754530387,201.6375,151.559323757554
23,6560.34255888045,50,6798.36754530387,6838.695045303871,40.3275,238.02498642342016
24,6712.434964954066,100,6838.695045303871,6919.3500453038705,80.655,126.26008034980441
