request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,250,156.42269665895302,428.922696658953,272.5,0.0
2,1159.7965069647933,50,1159.7965069647933,1214.2965069647933,54.50000000000001,0.0
3,1598.7117381466096,50,1598.7117381466096,1653.2117381466096,54.50000000000001,0.0
4,1903.025922738594,500,1903.025922738594,2448.025922738594,545.0,0.0
5,1959.5675462260429,250,2448.025922738594,2720.525922738594,272.5,488.45837651255124
6,2016.0996435309112,50,2720.525922738594,2775.025922738594,54.50000000000001,704.4262792076829
7,2036.0458997338048,50,2775.025922738594,2829.525922738594,54.50000000000001,738.9800230047892
8,2706.4561878937848,250,2829.525922738594,3102.025922738594,272.5,123.06973484480932
9,3012.8169057695395,50,3102.025922738594,3156.525922738594,54.50000000000001,89.20901696905457
10,3423.233593004403,50,3423.233593004403,3477.733593004403,54.50000000000001,0.0
11,3430.1666956707822,250,3477.733593004403,3750.233593004403,272.5,47.566897333620545
12,4598.0191873902195,250,4598.0191873902195,4870.5191873902195,272.5,0.0
13,5193.495701841778,250,5193.495701841778,5465.995701841778,272.5,0.0
14,5273.0582435914275,50,5465.995701841778,5520.495701841778,54.50000000000001,192.93745825035057
15,5339.951239841315,250,5520.495701841778,5792.995701841778,272.5,180.54446200046277
16,5407.488380785401,50,5792.995701841778,5847.495701841778,54.50000000000001,385.5073210563769
17,5528.406290605561,100,5847.495701841778,5956.495701841778,109.00000000000001,319.08941123621753
18,5776.382234225845,250,5956.495701841778,6228.995701841778,272.5,180.11346761593268
19,5964.894589819291,250,6228.995701841778,6501.495701841778,272.5,264.10111202248754
20,6079.635587337271,250,6501.495701841778,6773.995701841778,272.5,421.8601145045068
21,6395.092545303871,250,6773.995701841778,7046.495701841778,272.5,378.9031565379073
22,6445.170721546317,250,7046.495701841778,7318.995701841778,272.5,601.3249802954615
23,6560.34255888045,50,7318.995701841778,7373.495701841778,54.50000000000001,758.6531429613278
24,6712.434964954066,100,7373.495701841778,7482.495701841778,109.00000000000001,661.0607368877118
25,6915.413194240658,100,7482.495701841778,7591.495701841778,109.00000000000001,567.0825076011197
26,7428.058531250962,50,7591.495701841778,7645.995701841778,54.50000000000001,163.4371705908161
27,7502.303818627192,1000,7645.995701841778,8735.995701841777,1090.0,143.6918832145857
28,7742.980203638235,100,8735.995701841777,8844.995701841777,109.00000000000001,993.0154982035419
29,8042.148444074822,500,8844.995701841777,9389.995701841777,545.0,802.8472577669554
30,8058.003060660291,250,9389.995701841777,9662.495701841777,272.5,1331.9926411814859
31,8369.78073421016,250,9662.495701841777,9934.995701841777,272.5,1292.7149676316167
32,8432.101151535966,250,9934.995701841777,10207.495701841777,272.5,1502.8945503058112
33,8454.522461829067,250,10207.495701841777,10479.995701841777,272.5,1752.9732400127104
34,9445.751726331377,100,10479.995701841777,10588.995701841777,109.00000000000001,1034.2439755104006
35,10569.295173818435,50,10588.995701841777,10643.495701841777,54.50000000000001,19.700528023342486
36,11120.07236475606,250,11120.07236475606,11392.57236475606,272.5,0.0
37,11241.16831807898,100,11392.57236475606,11501.57236475606,109.00000000000001,151.40404667708026
38,11275.427423079816,50,11501.57236475606,11556.07236475606,54.50000000000001,226.14494167624434
39,11659.677677446038,250,11659.677677446038,11932.177677446038,272.5,0.0
40,11853.04129164117,50,11932.177677446038,11986.677677446038,54.50000000000001,79.13638580486804
41,11896.425369625986,500,11986.677677446038,12531.677677446038,545.0,90.25230782005201
42,12124.274445670702,1000,12531.677677446038,13621.677677446038,1090.0,407.40323177533537
43,12135.939019485195,500,13621.677677446038,14166.677677446038,545.0,1485.7386579608428
44,12936.079981949537,100,14166.677677446038,14275.677677446038,109.00000000000001,1230.5976954965008
45,13035.899240896431,50,14275.677677446038,14330.177677446038,54.50000000000001,1239.7784365496063
46,13397.984507084759,500,14330.177677446038,14875.177677446038,545.0,932.193170361279
47,13522.500034303966,100,14875.177677446038,14984.177677446038,109.00000000000001,1352.6776431420712
48,13767.20366627371,1000,14984.177677446038,16074.177677446038,1090.0,1216.9740111723277
49,14030.944932267643,1000,16074.177677446038,17164.177677446038,1090.0,2043.232745178395
50,14099.074465436945,500,17164.177677446038,17709.177677446038,545.0,3065.103212009093
51,15263.343509682354,100,17709.177677446038,17818.177677446038,109.00000000000001,2445.8341677636836
52,15760.758635395068,100,17818.177677446038,17927.177677446038,109.00000000000001,2057.4190420509694
53,16695.790108492263,500,17927.177677446038,18472.177677446038,545.0,1231.3875689537745
54,17446.50744100366,100,18472.177677446038,18581.177677446038,109.00000000000001,1025.6702364423763
55,17750.19224513142,50,18581.177677446038,18635.677677446038,54.50000000000001,830.9854323146174
56,18600.00403822122,250,18635.677677446038,18908.177677446038,272.5,35.673639224816725
57,18630.88919120559,500,18908.177677446038,19453.177677446038,545.0,277.2884862404462
58,18703.60075608268,250,19453.177677446038,19725.677677446038,272.5,749.5769213633575
59,18719.02807797829,250,19725.677677446038,19998.177677446038,272.5,1006.6495994677462
60,18850.205440245987,50,19998.177677446038,20052.677677446038,54.50000000000001,1147.9722372000506
61,19014.24887084406,250,20052.677677446038,20325.177677446038,272.5,1038.4288066019762
62,19119.769018580337,1000,20325.177677446038,21415.177677446038,1090.0,1205.408658865701
63,19707.95497366065,50,21415.177677446038,21469.677677446038,54.50000000000001,1707.2227037853881
64,19855.030640170608,250,21469.677677446038,21742.177677446038,272.5,1614.6470372754302
65,19964.964920215356,500,21742.177677446038,22287.177677446038,545.0,1777.2127572306817
66,20225.767281284603,250,22287.177677446038,22559.677677446038,272.5,2061.4103961614346
67,20276.399997224813,250,22559.677677446038,22832.177677446038,272.5,2283.2776802212247
68,20816.56119581639,250,22832.177677446038,23104.677677446038,272.5,2015.6164816296478
69,20842.38648542016,100,23104.677677446038,23213.677677446038,109.00000000000001,2262.2911920258775
70,22287.101931949266,100,23213.677677446038,23322.677677446038,109.00000000000001,926.5757454967716
71,22780.263190696438,250,23322.677677446038,23595.177677446038,272.5,542.4144867495997
72,22854.109670865066,250,23595.177677446038,23867.677677446038,272.5,741.068006580972
73,22855.955477657044,500,23867.677677446038,24412.677677446038,545.0,1011.7221997889937
74,23419.254403485753,500,24412.677677446038,24957.677677446038,545.0,993.4232739602849
75,23828.286372614766,250,24957.677677446038,25230.177677446038,272.5,1129.3913048312716
76,24263.507342210767,250,25230.177677446038,25502.677677446038,272.5,966.6703352352706
77,24755.245517558604,250,25502.677677446038,25775.177677446038,272.5,747.432159887434
78,24780.888606063203,250,25775.177677446038,26047.677677446038,272.5,994.2890713828347
79,24928.852830201948,250,26047.677677446038,26320.177677446038,272.5,1118.82484724409
80,24969.902865070097,250,26320.177677446038,26592.677677446038,272.5,1350.274812375941
81,25632.746055622836,500,26592.677677446038,27137.677677446038,545.0,959.9316218232016
82,25958.17978619363,100,27137.677677446038,27246.677677446038,109.00000000000001,1179.4978912524093
83,26092.119386610728,100,27246.677677446038,27355.677677446038,109.00000000000001,1154.55829083531
84,26114.008741878988,50,27355.677677446038,27410.177677446038,54.50000000000001,1241.6689355670496
85,26238.171525349106,250,27410.177677446038,27682.677677446038,272.5,1172.006152096932
86,26369.27626307715,50,27682.677677446038,27737.177677446038,54.50000000000001,1313.4014143688873
87,26805.23485772973,100,27737.177677446038,27846.177677446038,109.00000000000001,931.942819716307
88,27143.53131070507,250,27846.177677446038,28118.677677446038,272.5,702.6463667409662
89,27870.94861483891,100,28118.677677446038,28227.677677446038,109.00000000000001,247.72906260712625
90,28083.97065929768,250,28227.677677446038,28500.177677446038,272.5,143.70701814835775
91,28126.42812383618,50,28500.177677446038,28554.677677446038,54.50000000000001,373.7495536098577
92,28542.803571941713,50,28554.677677446038,28609.177677446038,54.50000000000001,11.874105504324689
93,29019.60115630067,250,29019.60115630067,29292.10115630067,272.5,0.0
94,29294.23032126261,100,29294.23032126261,29403.23032126261,109.00000000000001,0.0
95,29785.526976836398,50,29785.526976836398,29840.026976836398,54.50000000000001,0.0
96,30012.46522067316,250,30012.46522067316,30284.96522067316,272.5,0.0
97,30259.024833598916,250,30284.96522067316,30557.46522067316,272.5,25.940387074242608
98,30444.96289823506,50,30557.46522067316,30611.96522067316,54.50000000000001,112.50232243810024
99,30453.5454895651,250,30611.96522067316,30884.46522067316,272.5,158.41973110806066
100,30491.60130129572,50,30884.46522067316,30938.96522067316,54.50000000000001,392.86391937743974
101,30502.245861726737,50,30938.96522067316,30993.46522067316,54.50000000000001,436.7193589464223
102,30839.489045369253,250,30993.46522067316,31265.96522067316,272.5,153.97617530390562
103,30965.287948300953,250,31265.96522067316,31538.46522067316,272.5,300.67727237220606
104,31202.100340679015,250,31538.46522067316,31810.96522067316,272.5,336.36487999414385
105,31995.85551729434,250,31995.85551729434,32268.35551729434,272.5,0.0
106,32091.435124955442,1000,32268.35551729434,33358.355517294345,1090.0,176.92039233889955
107,32267.529116583,250,33358.355517294345,33630.855517294345,272.5,1090.8264007113467
108,32737.112165762526,100,33630.855517294345,33739.855517294345,109.00000000000001,893.7433515318189
109,32823.71388473499,250,33739.855517294345,34012.355517294345,272.5,916.1416325593527
110,32850.41531091838,100,34012.355517294345,34121.355517294345,109.00000000000001,1161.9402063759626
111,32964.46207888074,100,34121.355517294345,34230.355517294345,109.00000000000001,1156.8934384136082
