request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,250,156.42269665895302,305.91312165895306,149.49042500000002,0.0
2,1159.7965069647933,50,1159.7965069647933,1189.6945919647933,29.898085000000002,0.0
3,1598.7117381466096,50,1598.7117381466096,1628.6098231466096,29.898085000000002,0.0
4,1903.025922738594,500,1903.025922738594,2202.006772738594,298.98085000000003,0.0
5,1959.5675462260429,250,2202.006772738594,2351.497197738594,149.49042500000002,242.43922651255116
6,2016.0996435309112,50,2351.497197738594,2381.395282738594,29.898085000000002,335.3975542076828
7,2036.0458997338048,50,2381.395282738594,2411.2933677385936,29.898085000000002,345.34938300478893
8,2706.4561878937848,250,2706.4561878937848,2855.9466128937847,149.49042500000002,0.0
9,3012.8169057695395,50,3012.8169057695395,3042.7149907695393,29.898085000000002,0.0
10,3423.233593004403,50,3423.233593004403,3453.1316780044026,29.898085000000002,0.0
11,3430.1666956707822,250,3453.1316780044026,3602.6221030044026,149.49042500000002,22.964982333620355
12,4598.0191873902195,250,4598.0191873902195,4747.509612390219,149.49042500000002,0.0
13,5193.495701841778,250,5193.495701841778,5342.986126841778,149.49042500000002,0.0
14,5273.0582435914275,50,5342.986126841778,5372.884211841778,29.898085000000002,69.92788325035053
15,5339.951239841315,250,5372.884211841778,5522.374636841778,149.49042500000002,32.93297200046254
16,5407.488380785401,50,5522.374636841778,5552.272721841778,29.898085000000002,114.88625605637662
17,5528.406290605561,100,5552.272721841778,5612.068891841777,59.796170000000004,23.866431236217068
18,5776.382234225845,250,5776.382234225845,5925.872659225845,149.49042500000002,0.0
19,5964.894589819291,250,5964.894589819291,6114.3850148192905,149.49042500000002,0.0
20,6079.635587337271,250,6114.3850148192905,6263.8754398192905,149.49042500000002,34.7494274820192
21,6395.092545303871,250,6395.092545303871,6544.582970303871,149.49042500000002,0.0
22,6445.170721546317,250,6544.582970303871,6694.073395303871,149.49042500000002,99.41224875755415
23,6560.34255888045,50,6694.073395303871,6723.9714803038705,29.898085000000002,133.73083642342044
24,6712.434964954066,100,6723.9714803038705,6783.76765030387,59.796170000000004,11.536515349804176
25,6915.413194240658,100,6915.413194240658,6975.209364240658,59.796170000000004,0.0
26,7428.058531250962,50,7428.058531250962,7457.956616250962,29.898085000000002,0.0
27,7502.303818627192,1000,7502.303818627192,8100.265518627192,597.9617000000001,0.0
28,7742.980203638235,100,8100.265518627192,8160.061688627192,59.796170000000004,357.285314988957
29,8042.148444074822,500,8160.061688627192,8459.042538627193,298.98085000000003,117.91324455237009
30,8058.003060660291,250,8459.042538627193,8608.532963627193,149.49042500000002,401.03947796690136
31,8369.78073421016,250,8608.532963627193,8758.023388627193,149.49042500000002,238.75222941703214
32,8432.101151535966,250,8758.023388627193,8907.513813627193,149.49042500000002,325.92223709122663
33,8454.522461829067,250,8907.513813627193,9057.004238627193,149.49042500000002,452.99135179812583
34,9445.751726331377,100,9445.751726331377,9505.547896331376,59.796170000000004,0.0
35,10569.295173818435,50,10569.295173818435,10599.193258818435,29.898085000000002,0.0
36,11120.07236475606,250,11120.07236475606,11269.56278975606,149.49042500000002,0.0
37,11241.16831807898,100,11269.56278975606,11329.35895975606,59.796170000000004,28.39447167708022
38,11275.427423079816,50,11329.35895975606,11359.257044756061,29.898085000000002,53.93153667624392
39,11659.677677446038,250,11659.677677446038,11809.168102446038,149.49042500000002,0.0
40,11853.04129164117,50,11853.04129164117,11882.93937664117,29.898085000000002,0.0
41,11896.425369625986,500,11896.425369625986,12195.406219625986,298.98085000000003,0.0
42,12124.274445670702,1000,12195.406219625986,12793.367919625985,597.9617000000001,71.13177395528328
43,12135.939019485195,500,12793.367919625985,13092.348769625985,298.98085000000003,657.4289001407906
44,12936.079981949537,100,13092.348769625985,13152.144939625985,59.796170000000004,156.26878767644848
45,13035.899240896431,50,13152.144939625985,13182.043024625986,29.898085000000002,116.24569872955362
46,13397.984507084759,500,13397.984507084759,13696.965357084759,298.98085000000003,0.0
47,13522.500034303966,100,13696.965357084759,13756.761527084758,59.796170000000004,174.46532278079212
48,13767.20366627371,1000,13767.20366627371,14365.16536627371,597.9617000000001,0.0
49,14030.944932267643,1000,14365.16536627371,14963.12706627371,597.9617000000001,334.2204340060671
50,14099.074465436945,500,14963.12706627371,15262.10791627371,298.98085000000003,864.0526008367651
51,15263.343509682354,100,15263.343509682354,15323.139679682354,59.796170000000004,0.0
52,15760.758635395068,100,15760.758635395068,15820.554805395068,59.796170000000004,0.0
53,16695.790108492263,500,16695.790108492263,16994.770958492263,298.98085000000003,0.0
