request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,250,156.42269665895302,581.522696658953,425.09999999999997,0.0
2,1159.7965069647933,50,1159.7965069647933,1244.8165069647932,85.02,0.0
3,1598.7117381466096,50,1598.7117381466096,1683.7317381466096,85.02,0.0
4,1903.025922738594,500,1903.025922738594,2753.225922738594,850.1999999999999,0.0
5,1959.5675462260429,250,2753.225922738594,3178.325922738594,425.09999999999997,793.6583765125511
6,2016.0996435309112,50,3178.325922738594,3263.345922738594,85.02,1162.2262792076826
7,2036.0458997338048,50,3263.345922738594,3348.365922738594,85.02,1227.300023004789
8,2706.4561878937848,250,3348.365922738594,3773.4659227385937,425.09999999999997,641.909734844809
9,3012.8169057695395,50,3773.4659227385937,3858.4859227385937,85.02,760.6490169690542
10,3423.233593004403,50,3858.4859227385937,3943.5059227385937,85.02,435.2523297341909
11,3430.1666956707822,250,3943.5059227385937,4368.605922738594,425.09999999999997,513.3392270678114
12,4598.0191873902195,250,4598.0191873902195,5023.11918739022,425.09999999999997,0.0
13,5193.495701841778,250,5193.495701841778,5618.5957018417785,425.09999999999997,0.0
14,5273.0582435914275,50,5618.5957018417785,5703.615701841779,85.02,345.53745825035094
15,5339.951239841315,250,5703.615701841779,6128.715701841779,425.09999999999997,363.6644620004636
16,5407.488380785401,50,6128.715701841779,6213.73570184178,85.02,721.2273210563781
17,5528.406290605561,100,6213.73570184178,6383.77570184178,170.04,685.3294112362191
18,5776.382234225845,250,6383.77570184178,6808.87570184178,425.09999999999997,607.3934676159342
19,5964.894589819291,250,6808.87570184178,7233.97570184178,425.09999999999997,843.9811120224895
20,6079.635587337271,250,7233.97570184178,7659.075701841781,425.09999999999997,1154.340114504509
21,6395.092545303871,250,7659.075701841781,8084.175701841781,425.09999999999997,1263.98315653791
22,6445.170721546317,250,8084.175701841781,8509.275701841781,425.09999999999997,1639.0049802954645
23,6560.34255888045,50,8509.275701841781,8594.295701841782,85.02,1948.9331429613312
24,6712.434964954066,100,8594.295701841782,8764.335701841783,170.04,1881.8607368877156
25,6915.413194240658,100,8764.335701841783,8934.375701841784,170.04,1848.9225076011244
26,7428.058531250962,50,8934.375701841784,9019.395701841784,85.02,1506.3171705908217
27,7502.303818627192,1000,9019.395701841784,10719.795701841784,1700.3999999999999,1517.0918832145917
28,7742.980203638235,100,10719.795701841784,10889.835701841785,170.04,2976.8154982035485
29,8042.148444074822,500,10889.835701841785,11740.035701841785,850.1999999999999,2847.687257766963
30,8058.003060660291,250,11740.035701841785,12165.135701841786,425.09999999999997,3682.032641181494
31,8369.78073421016,250,12165.135701841786,12590.235701841786,425.09999999999997,3795.354967631625
32,8432.101151535966,250,12590.235701841786,13015.335701841786,425.09999999999997,4158.13455030582
33,8454.522461829067,250,13015.335701841786,13440.435701841787,425.09999999999997,4560.81324001272
34,9445.751726331377,100,13440.435701841787,13610.475701841788,170.04,3994.68397551041
35,10569.295173818435,50,13610.475701841788,13695.495701841788,85.02,3041.180528023353
36,11120.07236475606,250,13695.495701841788,14120.595701841788,425.09999999999997,2575.4233370857273
37,11241.16831807898,100,14120.595701841788,14290.63570184179,170.04,2879.427383762808
38,11275.427423079816,50,14290.63570184179,14375.65570184179,85.02,3015.208278761973
39,11659.677677446038,250,14375.65570184179,14800.75570184179,425.09999999999997,2715.978024395752
40,11853.04129164117,50,14800.75570184179,14885.77570184179,85.02,2947.7144102006205
41,11896.425369625986,500,14885.77570184179,15735.975701841791,850.1999999999999,2989.350332215805
42,12124.274445670702,1000,15735.975701841791,17436.375701841793,1700.3999999999999,3611.701256171089
43,12135.939019485195,500,17436.375701841793,18286.575701841793,850.1999999999999,5300.436682356598
44,12936.079981949537,100,18286.575701841793,18456.615701841794,170.04,5350.495719892257
45,13035.899240896431,50,18456.615701841794,18541.635701841795,85.02,5420.716460945363
46,13397.984507084759,500,18541.635701841795,19391.835701841796,850.1999999999999,5143.651194757036
47,13522.500034303966,100,19391.835701841796,19561.875701841796,170.04,5869.335667537829
48,13767.20366627371,1000,19561.875701841796,21262.275701841798,1700.3999999999999,5794.672035568086
49,14030.944932267643,1000,21262.275701841798,22962.6757018418,1700.3999999999999,7231.330769574155
50,14099.074465436945,500,22962.6757018418,23812.8757018418,850.1999999999999,8863.601236404855
51,15263.343509682354,100,23812.8757018418,23982.9157018418,170.04,8549.532192159446
52,15760.758635395068,100,23982.9157018418,24152.9557018418,170.04,8222.157066446733
53,16695.790108492263,500,24152.9557018418,25003.155701841803,850.1999999999999,7457.1655933495385
54,17446.50744100366,100,25003.155701841803,25173.195701841803,170.04,7556.648260838141
55,17750.19224513142,50,25173.195701841803,25258.215701841804,85.02,7423.003456710383
56,18600.00403822122,250,25258.215701841804,25683.315701841802,425.09999999999997,6658.211663620583
57,18630.88919120559,500,25683.315701841802,26533.515701841803,850.1999999999999,7052.426510636211
58,18703.60075608268,250,26533.515701841803,26958.6157018418,425.09999999999997,7829.914945759123
59,18719.02807797829,250,26958.6157018418,27383.7157018418,425.09999999999997,8239.58762386351
60,18850.205440245987,50,27383.7157018418,27468.7357018418,85.02,8533.510261595813
61,19014.24887084406,250,27468.7357018418,27893.8357018418,425.09999999999997,8454.48683099774
62,19119.769018580337,1000,27893.8357018418,29594.2357018418,1700.3999999999999,8774.066683261462
