request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,250,156.42269665895302,290.672696658953,134.25,0.0
2,1159.7965069647933,50,1159.7965069647933,1186.6465069647932,26.85,0.0
3,1598.7117381466096,50,1598.7117381466096,1625.5617381466095,26.85,0.0
4,1903.025922738594,500,1903.025922738594,2171.525922738594,268.5,0.0
5,1959.5675462260429,250,2171.525922738594,2305.775922738594,134.25,211.95837651255124
6,2016.0996435309112,50,2305.775922738594,2332.625922738594,26.85,289.6762792076829
7,2036.0458997338048,50,2332.625922738594,2359.475922738594,26.85,296.58002300478915
8,2706.4561878937848,250,2706.4561878937848,2840.7061878937848,134.25,0.0
9,3012.8169057695395,50,3012.8169057695395,3039.6669057695394,26.85,0.0
10,3423.233593004403,50,3423.233593004403,3450.0835930044027,26.85,0.0
11,3430.1666956707822,250,3450.0835930044027,3584.3335930044027,134.25,19.916897333620454
12,4598.0191873902195,250,4598.0191873902195,4732.2691873902195,134.25,0.0
13,5193.495701841778,250,5193.495701841778,5327.745701841778,134.25,0.0
14,5273.0582435914275,50,5327.745701841778,5354.5957018417785,26.85,54.68745825035057
15,5339.951239841315,250,5354.5957018417785,5488.8457018417785,134.25,14.644462000463136
16,5407.488380785401,50,5488.8457018417785,5515.695701841779,26.85,81.35732105637726
17,5528.406290605561,100,5528.406290605561,5582.10629060556,53.7,0.0
18,5776.382234225845,250,5776.382234225845,5910.632234225845,134.25,0.0
19,5964.894589819291,250,5964.894589819291,6099.144589819291,134.25,0.0
20,6079.635587337271,250,6099.144589819291,6233.394589819291,134.25,19.50900248201924
21,6395.092545303871,250,6395.092545303871,6529.342545303871,134.25,0.0
22,6445.170721546317,250,6529.342545303871,6663.592545303871,134.25,84.1718237575542
23,6560.34255888045,50,6663.592545303871,6690.442545303871,26.85,103.24998642342052
24,6712.434964954066,100,6712.434964954066,6766.134964954066,53.7,0.0
25,6915.413194240658,100,6915.413194240658,6969.113194240658,53.7,0.0
26,7428.058531250962,50,7428.058531250962,7454.908531250962,26.85,0.0
27,7502.303818627192,1000,7502.303818627192,8039.303818627192,537.0,0.0
28,7742.980203638235,100,8039.303818627192,8093.003818627192,53.7,296.32361498895716
29,8042.148444074822,500,8093.003818627192,8361.503818627192,268.5,50.85537455237045
30,8058.003060660291,250,8361.503818627192,8495.753818627192,134.25,303.5007579669009
31,8369.78073421016,250,8495.753818627192,8630.003818627192,134.25,125.97308441703171
32,8432.101151535966,250,8630.003818627192,8764.253818627192,134.25,197.90266709122625
33,8454.522461829067,250,8764.253818627192,8898.503818627192,134.25,309.7313567981255
34,9445.751726331377,100,9445.751726331377,9499.451726331377,53.7,0.0
35,10569.295173818435,50,10569.295173818435,10596.145173818435,26.85,0.0
36,11120.07236475606,250,11120.07236475606,11254.32236475606,134.25,0.0
37,11241.16831807898,100,11254.32236475606,11308.022364756062,53.7,13.15404667708026
38,11275.427423079816,50,11308.022364756062,11334.872364756062,26.85,32.59494167624507
39,11659.677677446038,250,11659.677677446038,11793.927677446038,134.25,0.0
40,11853.04129164117,50,11853.04129164117,11879.89129164117,26.85,0.0
41,11896.425369625986,500,11896.425369625986,12164.925369625986,268.5,0.0
42,12124.274445670702,1000,12164.925369625986,12701.925369625986,537.0,40.65092395528336
43,12135.939019485195,500,12701.925369625986,12970.425369625986,268.5,565.9863501407908
44,12936.079981949537,100,12970.425369625986,13024.125369625986,53.7,34.34538767644881
45,13035.899240896431,50,13035.899240896431,13062.749240896432,26.85,0.0
46,13397.984507084759,500,13397.984507084759,13666.484507084759,268.5,0.0
47,13522.500034303966,100,13666.484507084759,13720.18450708476,53.7,143.9844727807922
48,13767.20366627371,1000,13767.20366627371,14304.20366627371,537.0,0.0
49,14030.944932267643,1000,14304.20366627371,14841.20366627371,537.0,273.25873400606724
50,14099.074465436945,500,14841.20366627371,15109.70366627371,268.5,742.1292008367654
51,15263.343509682354,100,15263.343509682354,15317.043509682355,53.7,0.0
52,15760.758635395068,100,15760.758635395068,15814.458635395069,53.7,0.0
53,16695.790108492263,500,16695.790108492263,16964.290108492263,268.5,0.0
54,17446.50744100366,100,17446.50744100366,17500.207441003662,53.7,0.0
55,17750.19224513142,50,17750.19224513142,17777.04224513142,26.85,0.0
56,18600.00403822122,250,18600.00403822122,18734.25403822122,134.25,0.0
57,18630.88919120559,500,18734.25403822122,19002.75403822122,268.5,103.3648470156295
58,18703.60075608268,250,19002.75403822122,19137.00403822122,134.25,299.1532821385408
59,18719.02807797829,250,19137.00403822122,19271.25403822122,134.25,417.97596024292943
60,18850.205440245987,50,19271.25403822122,19298.10403822122,26.85,421.04859797523386
61,19014.24887084406,250,19298.10403822122,19432.35403822122,134.25,283.85516737715807
62,19119.769018580337,1000,19432.35403822122,19969.35403822122,537.0,312.5850196408828
63,19707.95497366065,50,19969.35403822122,19996.204038221218,26.85,261.39906456056997
64,19855.030640170608,250,19996.204038221218,20130.454038221218,134.25,141.17339805061056
65,19964.964920215356,500,20130.454038221218,20398.954038221218,268.5,165.4891180058621
66,20225.767281284603,250,20398.954038221218,20533.204038221218,134.25,173.18675693661498
67,20276.399997224813,250,20533.204038221218,20667.454038221218,134.25,256.8040409964051
68,20816.56119581639,250,20816.56119581639,20950.81119581639,134.25,0.0
69,20842.38648542016,100,20950.81119581639,21004.51119581639,53.7,108.42471039622978
70,22287.101931949266,100,22287.101931949266,22340.801931949267,53.7,0.0
71,22780.263190696438,250,22780.263190696438,22914.513190696438,134.25,0.0
