request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,250,156.42269665895302,518.6451966589531,362.2225,0.0
2,1159.7965069647933,50,1159.7965069647933,1232.2410069647933,72.4445,0.0
3,1598.7117381466096,50,1598.7117381466096,1671.1562381466097,72.4445,0.0
4,1903.025922738594,500,1903.025922738594,2627.4709227385943,724.445,0.0
5,1959.5675462260429,250,2627.4709227385943,2989.693422738594,362.2225,667.9033765125514
6,2016.0996435309112,50,2989.693422738594,3062.137922738594,72.4445,973.5937792076829
7,2036.0458997338048,50,3062.137922738594,3134.5824227385942,72.4445,1026.0920230047893
8,2706.4561878937848,250,3134.5824227385942,3496.804922738594,362.2225,428.12623484480946
9,3012.8169057695395,50,3496.804922738594,3569.249422738594,72.4445,483.98801696905457
10,3423.233593004403,50,3569.249422738594,3641.693922738594,72.4445,146.01582973419136
11,3430.1666956707822,250,3641.693922738594,4003.916422738594,362.2225,211.52722706781196
12,4598.0191873902195,250,4598.0191873902195,4960.241687390219,362.2225,0.0
13,5193.495701841778,250,5193.495701841778,5555.718201841778,362.2225,0.0
14,5273.0582435914275,50,5555.718201841778,5628.162701841778,72.4445,282.6599582503504
15,5339.951239841315,250,5628.162701841778,5990.385201841777,362.2225,288.21146200046223
16,5407.488380785401,50,5990.385201841777,6062.829701841777,72.4445,582.8968210563762
17,5528.406290605561,100,6062.829701841777,6207.718701841777,144.889,534.4234112362165
18,5776.382234225845,250,6207.718701841777,6569.941201841777,362.2225,431.3364676159317
19,5964.894589819291,250,6569.941201841777,6932.163701841777,362.2225,605.0466120224864
20,6079.635587337271,250,6932.163701841777,7294.386201841777,362.2225,852.5281145045055
21,6395.092545303871,250,7294.386201841777,7656.608701841777,362.2225,899.2936565379059
22,6445.170721546317,250,7656.608701841777,8018.831201841776,362.2225,1211.43798029546
23,6560.34255888045,50,8018.831201841776,8091.275701841776,72.4445,1458.4886429613261
24,6712.434964954066,100,8091.275701841776,8236.164701841775,144.889,1378.8407368877097
25,6915.413194240658,100,8236.164701841775,8381.053701841774,144.889,1320.7515076011168
26,7428.058531250962,50,8381.053701841774,8453.498201841774,72.4445,952.9951705908124
27,7502.303818627192,1000,8453.498201841774,9902.388201841773,1448.89,951.1943832145816
28,7742.980203638235,100,9902.388201841773,10047.277201841773,144.889,2159.407998203538
29,8042.148444074822,500,10047.277201841773,10771.722201841772,724.445,2005.128757766951
30,8058.003060660291,250,10771.722201841772,11133.944701841772,362.2225,2713.719141181481
31,8369.78073421016,250,11133.944701841772,11496.167201841772,362.2225,2764.1639676316117
32,8432.101151535966,250,11496.167201841772,11858.389701841772,362.2225,3064.066050305806
33,8454.522461829067,250,11858.389701841772,12220.612201841772,362.2225,3403.867240012705
34,9445.751726331377,100,12220.612201841772,12365.501201841771,144.889,2774.860475510395
35,10569.295173818435,50,12365.501201841771,12437.94570184177,72.4445,1796.2060280233363
36,11120.07236475606,250,12437.94570184177,12800.16820184177,362.2225,1317.8733370857099
37,11241.16831807898,100,12800.16820184177,12945.05720184177,144.889,1558.99988376279
38,11275.427423079816,50,12945.05720184177,13017.50170184177,72.4445,1669.6297787619533
39,11659.677677446038,250,13017.50170184177,13379.72420184177,362.2225,1357.8240243957316
40,11853.04129164117,50,13379.72420184177,13452.168701841769,72.4445,1526.6829102005995
41,11896.425369625986,500,13452.168701841769,14176.613701841768,724.445,1555.743332215783
42,12124.274445670702,1000,14176.613701841768,15625.503701841768,1448.89,2052.339256171066
43,12135.939019485195,500,15625.503701841768,16349.948701841768,724.445,3489.564682356573
44,12936.079981949537,100,16349.948701841768,16494.837701841767,144.889,3413.8687198922307
45,13035.899240896431,50,16494.837701841767,16567.28220184177,72.4445,3458.9384609453355
46,13397.984507084759,500,16567.28220184177,17291.727201841768,724.445,3169.2976947570096
47,13522.500034303966,100,17291.727201841768,17436.616201841767,144.889,3769.2271675378015
48,13767.20366627371,1000,17436.616201841767,18885.506201841767,1448.89,3669.412535568057
49,14030.944932267643,1000,18885.506201841767,20334.396201841766,1448.89,4854.561269574124
50,14099.074465436945,500,20334.396201841766,21058.841201841766,724.445,6235.321736404821
51,15263.343509682354,100,21058.841201841766,21203.730201841765,144.889,5795.497692159412
52,15760.758635395068,100,21203.730201841765,21348.619201841764,144.889,5442.971566446697
53,16695.790108492263,500,21348.619201841764,22073.064201841764,724.445,4652.829093349501
54,17446.50744100366,100,22073.064201841764,22217.953201841763,144.889,4626.5567608381025
55,17750.19224513142,50,22217.953201841763,22290.397701841765,72.4445,4467.760956710343
56,18600.00403822122,250,22290.397701841765,22652.620201841764,362.2225,3690.3936636205435
57,18630.88919120559,500,22652.620201841764,23377.065201841764,724.445,4021.731010636173
58,18703.60075608268,250,23377.065201841764,23739.287701841764,362.2225,4673.464445759084
59,18719.02807797829,250,23739.287701841764,24101.510201841764,362.2225,5020.259623863472
60,18850.205440245987,50,24101.510201841764,24173.954701841765,72.4445,5251.304761595777
61,19014.24887084406,250,24173.954701841765,24536.177201841765,362.2225,5159.705830997704
62,19119.769018580337,1000,24536.177201841765,25985.067201841764,1448.89,5416.408183261428
63,19707.95497366065,50,25985.067201841764,26057.511701841766,72.4445,6277.112228181115
64,19855.030640170608,250,26057.511701841766,26419.734201841766,362.2225,6202.481061671158
65,19964.964920215356,500,26419.734201841766,27144.179201841765,724.445,6454.76928162641
66,20225.767281284603,250,27144.179201841765,27506.401701841765,362.2225,6918.411920557162
67,20276.399997224813,250,27506.401701841765,27868.624201841765,362.2225,7230.001704616952
68,20816.56119581639,250,27868.624201841765,28230.846701841765,362.2225,7052.063006025375
69,20842.38648542016,100,28230.846701841765,28375.735701841764,144.889,7388.460216421605
70,22287.101931949266,100,28375.735701841764,28520.624701841763,144.889,6088.633769892498
71,22780.263190696438,250,28520.624701841763,28882.847201841763,362.2225,5740.3615111453255
72,22854.109670865066,250,28882.847201841763,29245.069701841763,362.2225,6028.737530976698
73,22855.955477657044,500,29245.069701841763,29969.514701841763,724.445,6389.114224184719
74,23419.254403485753,500,29969.514701841763,30693.959701841763,724.445,6550.26029835601
75,23828.286372614766,250,30693.959701841763,31056.182201841762,362.2225,6865.673329226996
