request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,500,156.42269665895302,751.5226966589529,595.0999999999999,0.0
2,1159.7965069647933,100,1159.7965069647933,1278.8165069647932,119.02,0.0
3,1598.7117381466096,100,1598.7117381466096,1717.7317381466096,119.02,0.0
4,1903.025922738594,1000,1903.025922738594,3093.225922738594,1190.1999999999998,0.0
5,1959.5675462260429,500,3093.225922738594,3688.325922738594,595.0999999999999,1133.658376512551
6,2016.0996435309112,50,3688.325922738594,3747.835922738594,59.51,1672.2262792076826
7,2036.0458997338048,100,3747.835922738594,3866.855922738594,119.02,1711.7900230047892
8,2706.4561878937848,500,3866.855922738594,4461.955922738594,595.0999999999999,1160.3997348448092
9,3012.8169057695395,50,4461.955922738594,4521.465922738595,59.51,1449.1390169690549
10,3423.233593004403,100,4521.465922738595,4640.485922738595,119.02,1098.2323297341918
11,3430.1666956707822,250,4640.485922738595,4938.035922738595,297.54999999999995,1210.3192270678128
12,4598.0191873902195,500,4938.035922738595,5533.135922738595,595.0999999999999,340.01673534837573
13,5193.495701841778,500,5533.135922738595,6128.235922738595,595.0999999999999,339.6402208968166
14,5273.0582435914275,100,6128.235922738595,6247.2559227385955,119.02,855.1776791471675
15,5339.951239841315,500,6247.2559227385955,6842.355922738596,595.0999999999999,907.3046828972801
16,5407.488380785401,100,6842.355922738596,6961.375922738596,119.02,1434.8675419531946
17,5528.406290605561,250,6961.375922738596,7258.9259227385965,297.54999999999995,1432.9696321330357
18,5776.382234225845,500,7258.9259227385965,7854.025922738596,595.0999999999999,1482.543688512751
19,5964.894589819291,500,7854.025922738596,8449.125922738596,595.0999999999999,1889.1313329193054
20,6079.635587337271,1000,8449.125922738596,9639.325922738597,1190.1999999999998,2369.490335401325
21,6395.092545303871,500,9639.325922738597,10234.425922738597,595.0999999999999,3244.233377434726
22,6445.170721546317,250,10234.425922738597,10531.975922738597,297.54999999999995,3789.2552011922808
23,6560.34255888045,100,10531.975922738597,10650.995922738597,119.02,3971.6333638581464
24,6712.434964954066,250,10650.995922738597,10948.545922738596,297.54999999999995,3938.5609577845307
25,6915.413194240658,250,10948.545922738596,11246.095922738596,297.54999999999995,4033.132728497938
26,7428.058531250962,100,11246.095922738596,11365.115922738596,119.02,3818.0373914876336
27,7502.303818627192,1000,11365.115922738596,12555.315922738595,1190.1999999999998,3862.8121041114036
28,7742.980203638235,250,12555.315922738595,12852.865922738594,297.54999999999995,4812.33571910036
29,8042.148444074822,1000,12852.865922738594,14043.065922738595,1190.1999999999998,4810.717478663772
30,8058.003060660291,500,14043.065922738595,14638.165922738595,595.0999999999999,5985.062862078304
31,8369.78073421016,500,14638.165922738595,15233.265922738596,595.0999999999999,6268.385188528435
32,8432.101151535966,250,15233.265922738596,15530.815922738595,297.54999999999995,6801.16477120263
33,8454.522461829067,250,15530.815922738595,15828.365922738594,297.54999999999995,7076.293460909528
34,9445.751726331377,250,15828.365922738594,16125.915922738594,297.54999999999995,6382.614196407218
35,10569.295173818435,100,16125.915922738594,16244.935922738594,119.02,5556.620748920159
36,11120.07236475606,500,16244.935922738594,16840.035922738592,595.0999999999999,5124.863557982533
37,11241.16831807898,250,16840.035922738592,17137.58592273859,297.54999999999995,5598.867604659612
38,11275.427423079816,50,17137.58592273859,17197.09592273859,59.51,5862.158499658775
39,11659.677677446038,500,17197.09592273859,17792.19592273859,595.0999999999999,5537.4182452925525
40,11853.04129164117,100,17792.19592273859,17911.21592273859,119.02,5939.154631097419
41,11896.425369625986,1000,17911.21592273859,19101.41592273859,1190.1999999999998,6014.790553112603
42,12124.274445670702,1000,19101.41592273859,20291.61592273859,1190.1999999999998,6977.1414770678875
43,12135.939019485195,1000,20291.61592273859,21481.81592273859,1190.1999999999998,8155.676903253396
44,12936.079981949537,250,21481.81592273859,21779.36592273859,297.54999999999995,8545.735940789054
45,13035.899240896431,50,21779.36592273859,21838.87592273859,59.51,8743.46668184216
46,13397.984507084759,1000,21838.87592273859,23029.07592273859,1190.1999999999998,8440.89141565383
47,13522.500034303966,250,23029.07592273859,23326.62592273859,297.54999999999995,9506.575888434623
48,13767.20366627371,1000,23326.62592273859,24516.82592273859,1190.1999999999998,9559.422256464879
49,14030.944932267643,1000,24516.82592273859,25707.02592273859,1190.1999999999998,10485.880990470947
50,14099.074465436945,1000,25707.02592273859,26897.22592273859,1190.1999999999998,11607.951457301646
51,15263.343509682354,250,26897.22592273859,27194.77592273859,297.54999999999995,11633.882413056237
52,15760.758635395068,250,27194.77592273859,27492.32592273859,297.54999999999995,11434.017287343522
53,16695.790108492263,1000,27492.32592273859,28682.52592273859,1190.1999999999998,10796.535814246326
54,17446.50744100366,250,28682.52592273859,28980.07592273859,297.54999999999995,11236.018481734929
55,17750.19224513142,100,28980.07592273859,29099.09592273859,119.02,11229.88367760717
56,18600.00403822122,250,29099.09592273859,29396.64592273859,297.54999999999995,10499.09188451737
57,18630.88919120559,1000,29396.64592273859,30586.84592273859,1190.1999999999998,10765.756731532998
58,18703.60075608268,500,30586.84592273859,31181.94592273859,595.0999999999999,11883.24516665591
59,18719.02807797829,250,31181.94592273859,31479.495922738588,297.54999999999995,12462.917844760297
60,18850.205440245987,100,31479.495922738588,31598.51592273859,119.02,12629.2904824926
61,19014.24887084406,500,31598.51592273859,32193.615922738587,595.0999999999999,12584.267051894527
62,19119.769018580337,1000,32193.615922738587,33383.815922738584,1190.1999999999998,13073.84690415825
63,19707.95497366065,100,33383.815922738584,33502.83592273858,119.02,13675.860949077934
64,19855.030640170608,250,33502.83592273858,33800.385922738584,297.54999999999995,13647.805282567973
65,19964.964920215356,1000,33800.385922738584,34990.58592273858,1190.1999999999998,13835.421002523228
66,20225.767281284603,500,34990.58592273858,35585.68592273858,595.0999999999999,14764.818641453978
67,20276.399997224813,500,35585.68592273858,36180.78592273858,595.0999999999999,15309.285925513766
68,20816.56119581639,500,36180.78592273858,36775.88592273858,595.0999999999999,15364.224726922188
69,20842.38648542016,250,36775.88592273858,37073.43592273858,297.54999999999995,15933.499437318416
70,22287.101931949266,250,37073.43592273858,37370.98592273858,297.54999999999995,14786.333990789313
71,22780.263190696438,1000,37370.98592273858,38561.18592273858,1190.1999999999998,14590.722732042144
