request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,500,156.42269665895302,581.412696658953,424.98999999999995,0.0
2,1159.7965069647933,100,1159.7965069647933,1244.7945069647933,84.99799999999999,0.0
3,1598.7117381466096,100,1598.7117381466096,1683.7097381466097,84.99799999999999,0.0
4,1903.025922738594,1000,1903.025922738594,2753.005922738594,849.9799999999999,0.0
5,1959.5675462260429,500,2753.005922738594,3177.995922738594,424.98999999999995,793.4383765125513
6,2016.0996435309112,50,3177.995922738594,3220.4949227385937,42.498999999999995,1161.8962792076827
7,2036.0458997338048,100,3220.4949227385937,3305.4929227385937,84.99799999999999,1184.4490230047888
8,2706.4561878937848,500,3305.4929227385937,3730.4829227385935,424.98999999999995,599.036734844809
9,3012.8169057695395,50,3730.4829227385935,3772.9819227385933,42.498999999999995,717.666016969054
10,3423.233593004403,100,3772.9819227385933,3857.9799227385934,84.99799999999999,349.7483297341905
11,3430.1666956707822,250,3857.9799227385934,4070.4749227385932,212.49499999999998,427.8132270678111
12,4598.0191873902195,500,4598.0191873902195,5023.009187390219,424.98999999999995,0.0
13,5193.495701841778,500,5193.495701841778,5618.485701841778,424.98999999999995,0.0
14,5273.0582435914275,100,5618.485701841778,5703.4837018417775,84.99799999999999,345.42745825035036
15,5339.951239841315,500,5703.4837018417775,6128.473701841777,424.98999999999995,363.53246200046215
16,5407.488380785401,100,6128.473701841777,6213.471701841777,84.99799999999999,720.985321056376
17,5528.406290605561,250,6213.471701841777,6425.966701841777,212.49499999999998,685.0654112362163
18,5776.382234225845,500,6425.966701841777,6850.9567018417765,424.98999999999995,649.5844676159313
19,5964.894589819291,500,6850.9567018417765,7275.946701841776,424.98999999999995,886.062112022486
20,6079.635587337271,1000,7275.946701841776,8125.926701841776,849.9799999999999,1196.311114504505
21,6395.092545303871,500,8125.926701841776,8550.916701841776,424.98999999999995,1730.834156537905
22,6445.170721546317,250,8550.916701841776,8763.411701841776,212.49499999999998,2105.745980295459
23,6560.34255888045,100,8763.411701841776,8848.409701841776,84.99799999999999,2203.069142961326
24,6712.434964954066,250,8848.409701841776,9060.904701841777,212.49499999999998,2135.9747368877097
25,6915.413194240658,250,9060.904701841777,9273.399701841778,212.49499999999998,2145.4915076011184
26,7428.058531250962,100,9273.399701841778,9358.397701841777,84.99799999999999,1845.3411705908156
27,7502.303818627192,1000,9358.397701841777,10208.377701841777,849.9799999999999,1856.0938832145848
28,7742.980203638235,250,10208.377701841777,10420.872701841778,212.49499999999998,2465.3974982035415
29,8042.148444074822,1000,10420.872701841778,11270.852701841777,849.9799999999999,2378.724257766956
30,8058.003060660291,500,11270.852701841777,11695.842701841777,424.98999999999995,3212.849641181486
31,8369.78073421016,500,11695.842701841777,12120.832701841777,424.98999999999995,3326.0619676316164
32,8432.101151535966,250,12120.832701841777,12333.327701841778,212.49499999999998,3688.7315503058107
33,8454.522461829067,250,12333.327701841778,12545.822701841778,212.49499999999998,3878.805240012711
34,9445.751726331377,250,12545.822701841778,12758.31770184178,212.49499999999998,3100.0709755104017
35,10569.295173818435,100,12758.31770184178,12843.315701841779,84.99799999999999,2189.0225280233444
36,11120.07236475606,500,12843.315701841779,13268.305701841779,424.98999999999995,1723.243337085718
37,11241.16831807898,250,13268.305701841779,13480.80070184178,212.49499999999998,2027.137383762798
38,11275.427423079816,50,13480.80070184178,13523.29970184178,42.498999999999995,2205.373278761963
39,11659.677677446038,500,13523.29970184178,13948.289701841779,424.98999999999995,1863.6220243957414
40,11853.04129164117,100,13948.289701841779,14033.287701841778,84.99799999999999,2095.248410200609
41,11896.425369625986,1000,14033.287701841778,14883.267701841778,849.9799999999999,2136.862332215793
42,12124.274445670702,1000,14883.267701841778,15733.247701841778,849.9799999999999,2758.9932561710757
43,12135.939019485195,1000,15733.247701841778,16583.227701841777,849.9799999999999,3597.3086823565827
44,12936.079981949537,250,16583.227701841777,16795.722701841776,212.49499999999998,3647.1477198922403
45,13035.899240896431,50,16795.722701841776,16838.221701841776,42.498999999999995,3759.823460945345
46,13397.984507084759,1000,16838.221701841776,17688.201701841776,849.9799999999999,3440.2371947570173
47,13522.500034303966,250,17688.201701841776,17900.696701841774,212.49499999999998,4165.701667537809
48,13767.20366627371,1000,17900.696701841774,18750.676701841774,849.9799999999999,4133.493035568064
49,14030.944932267643,1000,18750.676701841774,19600.656701841774,849.9799999999999,4719.731769574131
50,14099.074465436945,1000,19600.656701841774,20450.636701841773,849.9799999999999,5501.582236404829
51,15263.343509682354,250,20450.636701841773,20663.131701841772,212.49499999999998,5187.293192159419
