request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,500,156.42269665895302,1006.6226966589529,850.1999999999999,0.0
2,1159.7965069647933,100,1159.7965069647933,1329.8365069647932,170.04,0.0
3,1598.7117381466096,100,1598.7117381466096,1768.7517381466096,170.04,0.0
4,1903.025922738594,1000,1903.025922738594,3603.4259227385937,1700.3999999999999,0.0
5,1959.5675462260429,500,3603.4259227385937,4453.6259227385935,850.1999999999999,1643.8583765125509
6,2016.0996435309112,50,4453.6259227385935,4538.645922738594,85.02,2437.5262792076824
7,2036.0458997338048,100,4538.645922738594,4708.685922738594,170.04,2502.6000230047894
8,2706.4561878937848,500,4708.685922738594,5558.885922738594,850.1999999999999,2002.2297348448092
9,3012.8169057695395,50,5558.885922738594,5643.905922738594,85.02,2546.0690169690542
10,3423.233593004403,100,5643.905922738594,5813.945922738594,170.04,2220.6723297341914
11,3430.1666956707822,250,5813.945922738594,6239.0459227385945,425.09999999999997,2383.779227067812
12,4598.0191873902195,500,6239.0459227385945,7089.245922738594,850.1999999999999,1641.026735348375
13,5193.495701841778,500,7089.245922738594,7939.445922738594,850.1999999999999,1895.7502208968162
14,5273.0582435914275,100,7939.445922738594,8109.485922738594,170.04,2666.3876791471666
15,5339.951239841315,500,8109.485922738594,8959.685922738594,850.1999999999999,2769.534682897279
16,5407.488380785401,100,8959.685922738594,9129.725922738595,170.04,3552.1975419531927
17,5528.406290605561,250,9129.725922738595,9554.825922738595,425.09999999999997,3601.3196321330342
18,5776.382234225845,500,9554.825922738595,10405.025922738596,850.1999999999999,3778.4436885127498
19,5964.894589819291,500,10405.025922738596,11255.225922738597,850.1999999999999,4440.131332919305
20,6079.635587337271,1000,11255.225922738597,12955.625922738596,1700.3999999999999,5175.590335401325
21,6395.092545303871,500,12955.625922738596,13805.825922738597,850.1999999999999,6560.5333774347255
22,6445.170721546317,250,13805.825922738597,14230.925922738597,425.09999999999997,7360.65520119228
23,6560.34255888045,100,14230.925922738597,14400.965922738598,170.04,7670.583363858147
24,6712.434964954066,250,14400.965922738598,14826.065922738599,425.09999999999997,7688.530957784532
25,6915.413194240658,250,14826.065922738599,15251.165922738599,425.09999999999997,7910.65272849794
26,7428.058531250962,100,15251.165922738599,15421.2059227386,170.04,7823.107391487637
