request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
1,156.42269665895302,500,156.42269665895302,334.812196658953,178.3895,0.0
2,1159.7965069647933,100,1159.7965069647933,1195.4744069647932,35.6779,0.0
3,1598.7117381466096,100,1598.7117381466096,1634.3896381466095,35.6779,0.0
4,1903.025922738594,1000,1903.025922738594,2259.804922738594,356.779,0.0
5,1959.5675462260429,500,2259.804922738594,2438.194422738594,178.3895,300.23737651255124
6,2016.0996435309112,50,2438.194422738594,2456.0333727385937,17.83895,422.0947792076827
7,2036.0458997338048,100,2456.0333727385937,2491.711272738594,35.6779,419.98747300478885
8,2706.4561878937848,500,2706.4561878937848,2884.845687893785,178.3895,0.0
9,3012.8169057695395,50,3012.8169057695395,3030.6558557695394,17.83895,0.0
10,3423.233593004403,100,3423.233593004403,3458.911493004403,35.6779,0.0
11,3430.1666956707822,250,3458.911493004403,3548.106243004403,89.19475,28.74479733362068
12,4598.0191873902195,500,4598.0191873902195,4776.40868739022,178.3895,0.0
13,5193.495701841778,500,5193.495701841778,5371.885201841778,178.3895,0.0
14,5273.0582435914275,100,5371.885201841778,5407.563101841778,35.6779,98.8269582503508
15,5339.951239841315,500,5407.563101841778,5585.952601841778,178.3895,67.61186200046268
16,5407.488380785401,100,5585.952601841778,5621.630501841778,35.6779,178.46422105637703
17,5528.406290605561,250,5621.630501841778,5710.825251841778,89.19475,93.22421123621734
18,5776.382234225845,500,5776.382234225845,5954.771734225846,178.3895,0.0
19,5964.894589819291,500,5964.894589819291,6143.284089819291,178.3895,0.0
20,6079.635587337271,1000,6143.284089819291,6500.06308981929,356.779,63.64850248201947
21,6395.092545303871,500,6500.06308981929,6678.452589819291,178.3895,104.97054451541953
22,6445.170721546317,250,6678.452589819291,6767.64733981929,89.19475,233.28186827297395
23,6560.34255888045,100,6767.64733981929,6803.32523981929,35.6779,207.30478093883994
24,6712.434964954066,250,6803.32523981929,6892.51998981929,89.19475,90.89027486522355
25,6915.413194240658,250,6915.413194240658,7004.607944240658,89.19475,0.0
26,7428.058531250962,100,7428.058531250962,7463.736431250962,35.6779,0.0
27,7502.303818627192,1000,7502.303818627192,7859.082818627192,356.779,0.0
28,7742.980203638235,250,7859.082818627192,7948.277568627192,89.19475,116.1026149889567
29,8042.148444074822,1000,8042.148444074822,8398.927444074821,356.779,0.0
30,8058.003060660291,500,8398.927444074821,8577.31694407482,178.3895,340.92438341453
31,8369.78073421016,500,8577.31694407482,8755.70644407482,178.3895,207.53620986466012
32,8432.101151535966,250,8755.70644407482,8844.90119407482,89.19475,323.605292538854
33,8454.522461829067,250,8844.90119407482,8934.095944074821,89.19475,390.3787322457538
34,9445.751726331377,250,9445.751726331377,9534.946476331377,89.19475,0.0
35,10569.295173818435,100,10569.295173818435,10604.973073818435,35.6779,0.0
36,11120.07236475606,500,11120.07236475606,11298.46186475606,178.3895,0.0
